user_id_reviews,posted,recommend
76561198067799997,,True
76561198067799997,,True
76561198067799997,"July 25, 2014",True
76561198067799997,"July 25, 2014",True
76561198067799997,"July 25, 2014",True
76561198067799997,"July 25, 2014",True
pizzadude04,"April 24, 2014",True
pizzadude04,"February 02, 2013",True
pizzadude04,"April 18, 2015",False
pizzadude04,"September 16, 2014",True
pizzadude04,,True
pizzadude04,"March 31, 2015",False
pizzadude04,,False
76561198043082457,"March 13, 2015",True
76561198043082457,"September 22, 2015",True
76561198042243844,"December 18, 2014",True
76561198042243844,"May 30, 2013",True
Plak-e-bow,,True
Plak-e-bow,"September 13, 2015",True
PlanetTheGreat,"December 16, 2015",True
sananaderi,"July 20, 2015",False
sananaderi,"June 12, 2015",True
sananaderi,"April 25, 2015",True
sananaderi,"March 23, 2015",True
stopstealingmyurlnames,"July 01, 2014",True
stopstealingmyurlnames,,True
stopstealingmyurlnames,,False
stopstealingmyurlnames,,True
stopstealingmyurlnames,"November 20, 2014",True
playerqwerty,,True
playerqwerty,"July 11, 2015",True
playerqwerty,"March 14, 2014",True
Playerupjack,,True
Playerupjack,,False
Playerupjack,"November 28, 2015",True
Playerupjack,"May 11, 2015",True
Playerupjack,"April 18, 2015",True
Playerupjack,"January 12, 2015",True
Playerupjack,"December 06, 2014",False
pleaky,"November 05, 2015",True
pleaky,"October 26, 2015",True
plowzy_,"September 22, 2014",True
plowzy_,"November 20, 2013",True
plowzy_,"August 22, 2014",False
plowzy_,"September 22, 2014",True
plowzy_,"September 13, 2014",True
plowzy_,"August 21, 2013",True
76561198067272238,"September 15, 2015",True
plumpyberries,,False
PlushTurtle,"December 04, 2013",True
PlushTurtle,"December 04, 2013",True
PlushTurtle,"December 04, 2013",True
PlushTurtle,"December 04, 2013",True
PlushTurtle,"December 04, 2013",True
PlushTurtle,"December 04, 2013",True
PlushTurtle,"December 04, 2013",False
PlushTurtle,"December 03, 2013",True
PlushTurtle,"December 02, 2013",True
PlushTurtle,"June 06, 2012",False
76561198052123464,"July 03, 2014",True
plutopass,"March 13, 2015",True
plutopass,"October 25, 2015",True
plutopass,"September 25, 2014",True
plutopass,"May 12, 2014",True
plutopass,,False
plutopass,"December 21, 2015",True
plutopass,"June 27, 2014",True
76561198044367162,"February 26, 2015",True
pnadapower,"June 22, 2015",True
panda2349,"August 24, 2014",True
valeiskill,"June 12, 2015",True
valeiskill,,True
valeiskill,"December 24, 2015",True
valeiskill,"November 22, 2015",True
valeiskill,"January 10, 2014",True
valeiskill,"October 04, 2015",True
76561198042647341,"July 24, 2015",True
76561198077251565,"December 12, 2014",True
mentipede,"June 28, 2014",True
DeadNiggaStorage,,False
DeadNiggaStorage,"January 29, 2015",False
DeadNiggaStorage,,True
DeadNiggaStorage,,False
DeadNiggaStorage,,True
DeadNiggaStorage,,True
DeadNiggaStorage,"July 31, 2015",True
DeadNiggaStorage,"October 30, 2013",True
DeadNiggaStorage,"August 01, 2013",True
DeadNiggaStorage,"July 31, 2013",True
zaph1803,"February 05, 2015",True
sovietbus,"February 01, 2014",True
dominator2001,,True
tobsta08,"November 14, 2015",False
tobsta08,"July 31, 2013",True
skyfii,"February 23, 2014",True
skyfii,"June 15, 2014",True
skyfii,"June 15, 2014",True
skyfii,,True
skyfii,"September 15, 2014",True
76561198061805895,"January 24, 2014",True
76561198095920137,,True
76561198095920137,"May 26, 2014",True
chipotleez,"November 09, 2014",True
chipotleez,"October 31, 2014",False
chipotleez,"January 14, 2014",True
chipotleez,"November 30, 2013",True
chipotleez,"January 14, 2014",True
chipotleez,"November 30, 2013",True
76561198030578877,"March 26, 2014",True
76561198030578877,"March 01, 2014",True
snoopfogg,"April 14, 2015",True
snoopfogg,"July 18, 2014",False
sbeeziz,"December 15, 2013",False
sbeeziz,"January 07, 2013",True
sbeeziz,"January 03, 2013",True
76561198073882111,,True
76561198066291680,,True
76561198093078781,"November 29, 2014",True
Pork_Sausage,"December 22, 2013",False
porticoo,"December 12, 2015",False
porticoo,"December 20, 2014",True
76561198079107907,"April 08, 2015",True
76561198079107907,"May 28, 2015",True
76561198079107907,"March 27, 2015",True
iamnotcool,"November 01, 2014",True
76561198078584463,"March 07, 2015",True
76561198078584463,"July 11, 2014",True
76561198078584463,"March 28, 2015",True
76561198078584463,"March 15, 2015",True
76561198078584463,"July 17, 2015",True
76561198078584463,"April 25, 2015",True
76561198078584463,,True
76561198078584463,"April 18, 2015",True
propablynotbatman,,False
propablynotbatman,"April 25, 2015",True
propablynotbatman,,True
propablynotbatman,"May 16, 2014",True
PlayZonee,"November 17, 2015",True
potatoesgg,"February 08, 2014",True
zentec888,"July 23, 2015",True
potternerd,"June 03, 2015",True
Victorypower,"December 09, 2014",True
Victorypower,"December 09, 2014",True
Victorypower,"November 01, 2014",False
76561198045618285,"June 26, 2014",True
76561198045635178,"July 06, 2014",True
76561198045635178,"October 22, 2012",True
phd_greg,"April 20, 2015",False
phd_greg,"December 01, 2015",True
phd_greg,"February 22, 2014",True
phd_greg,"December 17, 2013",True
76561198077794054,"December 11, 2012",True
POKESTEAM,,True
POKESTEAM,,True
POKESTEAM,"January 24, 2015",True
POKESTEAM,,True
POKESTEAM,,True
SpyLab,"November 25, 2013",True
SpyLab,"January 03, 2014",True
miscgaming,"October 04, 2015",True
SoloWing3844,"September 30, 2012",True
76561198055511400,,True
76561198055511400,"February 05, 2015",True
76561198055511400,"April 21, 2014",True
76561198055511400,"April 12, 2014",True
76561198055511400,,True
76561198055511400,"February 05, 2015",True
76561198055511400,"April 21, 2014",True
76561198055511400,"April 12, 2014",True
76561198016174343,"February 14, 2014",True
GrumpyFoxx,"October 05, 2014",True
sabfy72uibngbniasfoq2hgio,,True
76561198068408128,"December 16, 2015",True
76561198068408128,,True
76561198068408128,,True
76561198068408128,"December 20, 2015",True
76561198068408128,"December 16, 2015",True
76561198068408128,"December 16, 2015",True
76561197981959164,,True
76561197981959164,"November 06, 2015",True
76561197981959164,"December 26, 2014",True
76561197981959164,"April 04, 2014",True
76561198082110577,"October 11, 2014",True
76561198082110577,"December 18, 2013",True
PrivateSpades,"December 03, 2014",True
Pro2rk,"May 04, 2014",True
procrastin8or,"July 12, 2012",True
procrastin8or,"December 27, 2011",True
procrastin8or,"September 23, 2011",True
76561198035351736,,False
proffink,"May 30, 2015",True
proffink,"August 30, 2014",True
proffink,"May 31, 2014",True
ProfCuddles,"October 18, 2015",True
JohnMotherfuckingWick,"December 06, 2014",True
JohnMotherfuckingWick,"June 11, 2014",True
JohnMotherfuckingWick,"July 11, 2015",True
JohnMotherfuckingWick,"November 21, 2014",True
JohnMotherfuckingWick,"December 06, 2014",False
JohnMotherfuckingWick,"December 28, 2015",False
JohnMotherfuckingWick,"February 12, 2014",True
JohnMotherfuckingWick,"January 14, 2014",True
76561198057210491,"December 24, 2015",True
76561198057210491,,True
76561198057210491,"July 17, 2013",True
PROGAMER963,,True
PROGAMER963,"July 13, 2014",True
PROGAMER963,"February 23, 2014",True
PROGAMER963,"December 19, 2013",True
PROGAMER963,"April 26, 2014",True
PROGAMER963,"November 28, 2013",True
PROGAMER963,"December 17, 2013",True
PROGAMER963,"December 12, 2013",False
PROGAMER963,"December 10, 2013",True
PROGAMER963,"April 24, 2014",True
76561198077803539,"February 09, 2014",True
stupidpieceofcode,"January 15, 2014",True
stupidpieceofcode,"September 19, 2015",True
76561198077695125,"June 28, 2014",True
76561198042772771,"September 25, 2014",True
76561198127901075,,True
76561198127901075,"June 30, 2015",True
76561198127901075,"February 13, 2015",True
76561198127901075,"February 10, 2015",True
76561198127901075,"February 09, 2015",True
ProxiiZ,"April 19, 2014",True
ProxiiZ,"February 15, 2014",True
76561198065338485,"December 31, 2013",True
76561198061893332,"April 27, 2014",True
76561198061893332,,True
76561198060201321,"January 06, 2014",True
76561198060201321,"January 25, 2014",True
76561198060201321,"December 20, 2012",True
76561198060201321,"November 26, 2015",True
76561198060201321,"July 11, 2015",True
76561198060201321,"April 20, 2014",True
76561198060201321,"November 24, 2013",True
76561198060201321,"October 06, 2013",True
76561198060201321,"September 29, 2013",True
76561198060201321,"January 07, 2013",True
ZePoatat,"September 19, 2014",True
MissBender,"October 17, 2015",True
76561198052654719,"March 14, 2014",True
76561198064484479,"February 07, 2015",True
76561198064484479,"May 12, 2015",True
76561198064484479,"December 28, 2014",True
76561198064484479,"August 21, 2014",True
76561198064484479,"April 26, 2015",True
76561198064484479,"October 23, 2013",True
76561198064484479,"January 13, 2014",True
76561198064484479,,True
76561198064484479,"June 20, 2015",True
76561198064484479,"April 05, 2015",True
Goodgoodkung,,True
murdadar,"March 23, 2014",False
murdadar,"February 13, 2014",True
murdadar,"December 18, 2013",True
pulsarforce,"November 09, 2015",True
kanyetothe,"October 16, 2015",False
kanyetothe,"June 09, 2013",True
76561198040311085,"February 03, 2014",False
thepumpkinator,"June 20, 2014",True
76561197998557042,,True
scottbrady,"March 19, 2013",True
76561198052998016,"June 15, 2014",True
76561198042491372,"July 15, 2012",True
BestKingpin,,False
aldwinsanity,"September 02, 2014",True
76561198055825196,,True
76561198093656407,,True
76561198093656407,"August 16, 2015",True
Don_Killuminati,"September 01, 2012",True
Putnum,,True
Putnum,"June 21, 2014",True
76561198065569809,"January 03, 2015",True
76561198067136187,,True
76561198067136187,"June 03, 2014",True
76561198067136187,,True
76561198067136187,,False
76561198067136187,"August 04, 2014",True
76561198072957978,,True
76561198072957978,,False
76561198072957978,,True
76561198072957978,"September 21, 2015",True
PyroGT,"December 13, 2015",True
76561198074878548,"February 10, 2014",True
sawtooth44,,True
sawtooth44,"November 30, 2013",True
76561198045250161,,True
76561198045250161,"January 21, 2015",True
76561198045250161,"February 22, 2014",True
some_sorta_pie,,False
some_sorta_pie,"January 11, 2014",True
some_sorta_pie,"December 13, 2013",True
PyrusZodiac,"December 23, 2014",True
PyrusZodiac,"September 29, 2014",True
PyrusZodiac,"September 11, 2014",True
PyrusZodiac,"September 19, 2014",True
thegiftedone_patch,,True
thegiftedone_patch,"October 04, 2014",True
thegiftedone_patch,"September 20, 2014",True
thegiftedone_patch,"December 23, 2013",True
recon931,"March 01, 2015",True
leeamf,"April 08, 2014",True
76561198063499902,"March 17, 2015",True
76561198028501698,"March 08, 2014",True
76561198045160098,"June 04, 2015",True
76561198045640612,,True
76561198045640612,"December 28, 2013",True
Swahboo,"December 05, 2014",False
Swahboo,"April 14, 2015",False
Swahboo,"June 18, 2015",True
Swahboo,"June 21, 2014",True
tdemonbitch,"April 16, 2014",True
queenaphrodite,"October 27, 2015",True
quichie,"February 18, 2014",True
quichie,"May 02, 2015",True
quichie,"February 07, 2015",True
quichie,"December 13, 2014",True
14725836900,"November 15, 2014",True
rothplayzito,"October 01, 2015",True
76561198045453273,"January 25, 2013",True
76561198045453273,,False
76561198045453273,"July 26, 2014",True
DerPlays,"January 05, 2015",True
DerPlays,"January 04, 2015",True
blur_reqz,"February 01, 2014",True
blur_reqz,,True
blur_reqz,,True
76561198122488761,"November 30, 2014",True
76561198122488761,"November 30, 2014",True
76561198122488761,"July 05, 2014",True
R0GAN_makes_your_nan_feel_nice,,True
johnnysydney,"August 24, 2014",True
johnnysydney,"May 17, 2014",True
johnnysydney,"March 30, 2013",True
76561198074392626,"August 02, 2015",False
76561198074392626,"July 10, 2014",True
76561198050800057,"April 19, 2014",True
76561198050800057,"April 19, 2014",True
76561198050800057,"April 19, 2014",True
76561198050800057,"April 19, 2014",True
76561198050800057,"April 19, 2014",True
76561198050800057,"April 19, 2014",True
76561198273726014,,True
psyfoe,"August 29, 2015",True
psyfoe,"October 24, 2015",False
psyfoe,"September 08, 2015",False
psyfoe,"November 06, 2014",True
psyfoe,"May 17, 2014",True
psyfoe,"January 24, 2014",True
psyfoe,"October 01, 2015",False
psyfoe,"July 08, 2015",True
psyfoe,"December 12, 2014",False
psyfoe,"January 02, 2014",True
R4ND3M,"June 13, 2015",True
R4ND3M,"January 04, 2014",True
R4ND3M,"October 19, 2013",True
R4ND3M,"October 17, 2013",True
R4ND3M,"October 07, 2013",True
8449,,True
user3,"December 29, 2015",True
tim_tamz,"June 21, 2014",True
tim_tamz,,True
tim_tamz,"January 10, 2014",True
RadicalRevy,"May 06, 2015",True
76561198117002202,,True
Raemond,"February 22, 2015",True
Raemond,"July 14, 2014",True
RaeiiiN,"July 12, 2014",True
RaeiiiN,,True
76561198044383480,"June 27, 2014",True
76561198015179413,,True
76561198015179413,"December 27, 2015",False
76561198015179413,"March 13, 2015",True
76561198015179413,"April 23, 2014",True
76561198106214198,"January 20, 2014",True
Steamkilla77,"December 02, 2013",True
76561198062331003,"March 05, 2013",True
76561198062331003,"March 05, 2013",True
rRUBIXx,,False
rRUBIXx,,True
rRUBIXx,"August 30, 2013",True
rRUBIXx,,False
76561198011773496,"October 13, 2014",False
76561198179209941,"April 17, 2015",True
76561198179209941,"March 01, 2015",True
welcometosuplexcity,"April 20, 2015",True
welcometosuplexcity,"February 09, 2015",True
welcometosuplexcity,"February 09, 2015",True
welcometosuplexcity,"April 12, 2015",True
welcometosuplexcity,"February 09, 2015",True
welcometosuplexcity,"February 09, 2015",True
welcometosuplexcity,"February 09, 2015",True
welcometosuplexcity,"February 09, 2015",True
welcometosuplexcity,"February 10, 2015",True
Ra1der,"March 08, 2014",True
Ra1der,"March 08, 2014",True
76561197967174031,,True
FabRainbro,"March 06, 2013",True
FabRainbro,"December 16, 2015",True
RamboHawk,"January 01, 2015",True
RamboHawk,"August 18, 2014",False
yoford,"August 08, 2014",True
yoford,"February 28, 2014",True
yoford,"July 18, 2013",False
buddybuddy1red,,True
buddybuddy1red,,True
76561197968625140,"August 18, 2013",True
Lookatthisdude,,True
76561198026055531,"July 31, 2015",True
76561198026055531,"June 20, 2014",True
freshafcakes,"May 18, 2015",True
freshafcakes,"December 02, 2015",True
freshafcakes,"June 29, 2015",True
flippy12343,"March 03, 2014",True
flippy12343,"July 03, 2014",True
flippy12343,"April 23, 2014",True
Ranev,"October 07, 2014",True
Ranev,"March 25, 2014",True
Ranev,"January 13, 2014",True
Ranev,"August 19, 2014",True
Ranev,"June 30, 2014",True
Ranev,"June 30, 2014",True
Ranev,"November 11, 2013",True
flippy12343,"March 03, 2014",True
flippy12343,"July 03, 2014",True
flippy12343,"April 23, 2014",True
Ranev,"October 07, 2014",True
Ranev,"March 25, 2014",True
Ranev,"January 13, 2014",True
Ranev,"August 19, 2014",True
Ranev,"June 30, 2014",True
Ranev,"June 30, 2014",True
Ranev,"November 11, 2013",True
76561198090332398,"December 05, 2014",False
76561198090332398,"September 09, 2014",True
76561198064692010,"June 19, 2014",True
rangazprid3,"June 20, 2014",True
76561198083006888,"May 29, 2015",True
76561198083006888,"May 29, 2015",True
Cookiemonster82,"February 25, 2013",True
feifei30922,"March 18, 2014",True
76561198061857771,"September 23, 2015",False
76561198061857771,"September 08, 2014",False
76561198061857771,"November 30, 2015",False
76561198061857771,"October 11, 2014",False
76561198061857771,"December 21, 2013",True
76561198061857771,"November 27, 2013",True
76561198061857771,,False
oopashfdiohasld,"June 23, 2014",False
oopashfdiohasld,"May 30, 2015",False
oopashfdiohasld,"June 07, 2015",False
Rare_Kiwi,"August 26, 2014",True
LordRascus,"December 27, 2014",True
LordRascus,"June 24, 2015",False
LordRascus,"January 06, 2015",True
LordRascus,"April 14, 2015",True
LordRascus,"June 29, 2015",True
LordRascus,"June 23, 2015",False
LordRascus,"July 10, 2015",True
LordRascus,"September 28, 2015",True
LordRascus,"June 29, 2015",True
holypotato,,True
holypotato,"February 21, 2014",True
76561198028390064,"May 17, 2015",True
76561198028390064,"January 30, 2015",True
76561198028390064,"December 12, 2014",True
76561198028390064,,False
76561198028390064,"May 23, 2015",True
76561198084519825,"July 03, 2015",True
76561198084519825,"October 07, 2015",True
76561198084519825,"March 26, 2014",True
76561198084519825,"March 26, 2014",True
76561198078069199,"June 08, 2014",False
76561198078069199,"May 18, 2015",False
Jetiah,"January 10, 2014",True
76561198071102818,,True
76561198071102818,,True
76561198071102818,"January 19, 2015",True
76561198071102818,"October 03, 2014",True
76561198071102818,"June 12, 2015",True
fashathefish,,True
fashathefish,"July 18, 2015",True
fashathefish,"February 14, 2015",True
fashathefish,"November 03, 2014",False
korax777,"December 18, 2015",True
korax777,,False
korax777,"January 15, 2015",True
Raxxial,,True
76561198202544453,,True
datr0llface,,False
datr0llface,,True
datr0llface,,True
76561197998533829,,True
76561197982720689,"June 28, 2014",True
76561198091721091,,True
76561198091721091,,True
76561198045940593,"March 24, 2015",False
76561198045940593,"January 07, 2014",True
76561198055530804,"July 20, 2015",True
RebellionRob,"November 25, 2013",True
RebellionRob,"December 25, 2014",False
RebellionRob,"February 25, 2014",True
mazthorn,"November 16, 2014",False
76561198063648921,,False
76561198063648921,,True
76561198063648921,,True
76561198063648921,"June 01, 2015",False
76561198063648921,,True
76561198063648921,,False
Tacos4Lyfe,"October 27, 2015",True
Tacos4Lyfe,,True
Tacos4Lyfe,"September 06, 2015",True
Tacos4Lyfe,"August 21, 2015",True
Tacos4Lyfe,"April 17, 2015",False
Tacos4Lyfe,"May 15, 2015",False
Tacos4Lyfe,"August 05, 2015",True
76561198046366581,,False
76561198046366581,"September 03, 2014",False
RED_STAR,,True
76561197994830976,"February 17, 2015",False
76561197994830976,,False
76561197994830976,,True
76561197994830976,,True
76561197994830976,,True
76561197994830976,"August 13, 2015",False
reddayesocks,"August 21, 2015",False
reddayesocks,"October 30, 2015",True
reddayesocks,"August 22, 2014",True
reddayesocks,"October 30, 2015",False
reddayesocks,,True
reddayesocks,"December 30, 2015",True
reddayesocks,"October 30, 2015",True
reddayesocks,"September 11, 2015",True
GangrapeGoodnight,"February 28, 2015",True
GangrapeGoodnight,"December 25, 2014",False
GangrapeGoodnight,"February 21, 2014",False
76561198018919551,"November 25, 2015",True
76561198018919551,"September 05, 2015",True
redlei,"May 31, 2013",True
redlei,"March 29, 2015",True
redlei,"November 27, 2014",False
redlei,"December 01, 2013",True
redlei,"April 14, 2013",True
redlei,"March 29, 2013",True
redlei,"March 20, 2013",True
redlei,"February 01, 2013",True
pajelder,"October 27, 2014",False
pajelder,"October 05, 2014",False
pajelder,"September 29, 2014",True
76561198053869543,"January 14, 2015",True
76561198053869543,"December 03, 2015",True
kayrom,,False
kayrom,,False
kayrom,,False
kayrom,,True
kayrom,"June 21, 2014",True
Reffic,"June 26, 2014",False
Reffic,"March 04, 2014",True
Raegiii,"May 28, 2014",False
Raegiii,"August 20, 2015",True
Raegiii,"April 29, 2014",True
registeredso,"December 20, 2014",True
registeredso,"September 01, 2015",True
registeredso,,False
registeredso,"May 25, 2015",False
registeredso,,False
registeredso,,False
registeredso,"October 15, 2015",False
registeredso,"November 17, 2015",False
registeredso,,False
registeredso,"September 12, 2015",True
matthewalejandro,"February 14, 2015",False
76561198114917298,"March 23, 2014",True
Killyis,,False
Killyis,,True
Killyis,,True
Killyis,,True
Killyis,,True
Killyis,,False
Killyis,,False
76561198060461230,"June 30, 2014",False
76561198043112708,"September 02, 2014",True
76561198043112708,"June 22, 2014",True
76561198043112708,"May 02, 2014",True
76561198043112708,"October 02, 2013",True
76561198053799839,"December 19, 2013",True
76561198053799839,,False
1234567810132,"February 12, 2014",True
remyau,"April 23, 2015",True
76561198028403692,"February 26, 2013",True
godisblessingme,"October 02, 2015",True
godisblessingme,"December 09, 2015",True
Repukeable,"July 06, 2015",True
rerety2,"January 03, 2015",True
commanderj13,"January 05, 2014",True
reservegoalie,"July 03, 2014",True
resinlipbongface,"September 02, 2014",False
resinlipbongface,"December 29, 2013",True
resinlipbongface,"July 23, 2013",True
resinlipbongface,"March 27, 2013",True
blaKcat,"July 04, 2015",True
blaKcat,"August 30, 2012",True
blaKcat,"December 03, 2013",True
blaKcat,"June 29, 2012",True
raccoonsunite,"May 29, 2015",True
raccoonsunite,"October 24, 2015",False
raccoonsunite,"February 14, 2015",True
raccoonsunite,"December 20, 2015",False
raccoonsunite,"August 29, 2014",True
raccoonsunite,"January 15, 2014",True
raccoonsunite,"February 11, 2014",False
raccoonsunite,"October 17, 2015",False
raccoonsunite,"June 01, 2015",True
raccoonsunite,"December 31, 2013",True
Izanagi_No_Okami_Nyan,,True
Izanagi_No_Okami_Nyan,"July 08, 2014",True
76561198066693819,"November 22, 2014",True
76561198066693819,"January 01, 2014",True
76561198066693819,,True
76561198066693819,"January 06, 2015",True
76561198066693819,"September 19, 2014",True
76561198066693819,"December 30, 2013",True
Kingretroofswagland,"December 26, 2014",True
Kingretroofswagland,"December 08, 2014",True
Kingretroofswagland,"December 07, 2014",True
Kingretroofswagland,"December 05, 2014",True
Kingretroofswagland,"November 25, 2014",True
Kingretroofswagland,"November 25, 2014",True
Kingretroofswagland,"September 01, 2014",True
76561198035721155,"June 30, 2014",True
76561198035721155,"May 18, 2012",True
ANUSLUBE,"December 14, 2014",True
ANUSLUBE,"May 17, 2013",True
76561198027488037,,True
76561198027488037,,True
76561198027488037,,True
76561198027488037,,True
76561198027488037,"June 14, 2015",True
76561198027488037,,True
76561198027488037,,True
76561198027488037,,True
76561198027488037,,True
76561198027488037,"June 14, 2015",True
kissmytaco,"September 25, 2015",True
76561198068279672,"June 25, 2014",True
76561198068279672,"August 27, 2014",True
ThePhantomoftheDamned,"January 22, 2014",True
ThePhantomoftheDamned,"December 31, 2014",True
ThePhantomoftheDamned,"December 23, 2014",True
ThePhantomoftheDamned,"September 01, 2013",True
76561198111860344,"May 21, 2014",True
SirTrollbuscus,,True
SirTrollbuscus,"February 12, 2014",True
76561198034319577,"September 11, 2013",True
76561198034319577,"September 11, 2013",True
76561198034319577,"September 11, 2013",True
76561198034319577,"September 11, 2013",True
76561198034319577,"July 09, 2011",True
76561198030536259,,False
TXVExterminator,"November 29, 2013",True
ryryguy,"October 07, 2014",True
ryryguy,"June 25, 2013",True
ryryguy,"May 03, 2012",True
Rhysy2706,"February 08, 2015",True
Rhysy2706,"November 28, 2014",True
Rhysy2706,"January 25, 2015",True
Rhysy2706,"March 27, 2015",True
Rhysy2706,"March 08, 2015",True
Rhysy2706,"January 02, 2015",True
Rhysy2706,"December 05, 2014",True
Rhysy2706,"June 29, 2014",True
Rhyzak,"February 25, 2011",True
Rhyzak,"February 25, 2011",True
Rhyzak,"February 04, 2011",True
Rhyzak,,True
Rhyzak,"December 28, 2013",False
Rhyzak,"December 28, 2013",False
Rhyzak,,True
Rhyzak,"May 21, 2015",True
Rhyzak,,True
BlackReaperHei,"December 21, 2013",True
powerjester7,"June 15, 2015",True
76561198046324554,,True
76561198046324554,"October 20, 2015",True
76561198078210923,"June 19, 2014",True
76561198078210923,"June 07, 2014",True
76561198078210923,"April 15, 2014",True
76561197966970006,"January 12, 2014",True
76561197966970006,"August 01, 2014",True
76561197966970006,,True
BruceLamb,"May 09, 2015",False
rich_,"August 24, 2015",True
RikardCS,"April 27, 2014",True
RikardCS,"December 26, 2015",True
RikardCS,"April 12, 2015",True
RickHasThreeDicks,"July 29, 2015",True
RickHasThreeDicks,"December 27, 2015",True
RickHasThreeDicks,"February 19, 2014",True
RickHasThreeDicks,"October 14, 2015",True
RickHasThreeDicks,"December 27, 2015",True
RickHasThreeDicks,"July 29, 2015",True
RickHasThreeDicks,"October 28, 2014",True
76561198098039823,,True
76561198098039823,,True
76561198007037255,,True
76561198064675833,"June 22, 2014",True
76561198064675833,"April 12, 2014",True
76561198064675833,"March 04, 2014",True
76561198064675833,"December 29, 2013",True
76561198064675833,"June 22, 2014",False
76561198064675833,"February 20, 2014",True
76561198064675833,"May 08, 2015",True
thejuantheonly,"February 23, 2014",True
76561198085227281,"January 27, 2014",True
76561198085227281,"May 14, 2013",True
riletyface,"November 05, 2015",False
riletyface,,True
riletyface,"April 21, 2015",True
riletyface,"March 11, 2015",True
riletyface,"November 29, 2014",True
riletyface,"September 26, 2014",True
riletyface,"July 21, 2014",True
76561198176091874,"August 10, 2015",True
rilmer,"June 29, 2014",True
rilmer,"October 06, 2015",True
rilmer,"December 01, 2013",True
amagamissisbest,"December 22, 2013",True
whythefuckdoiloveclorox,,True
76561198075539885,"September 06, 2015",True
76561198098163147,"February 10, 2014",True
Rivenscry,"May 11, 2014",True
Rivenscry,"December 06, 2013",True
sponseredbypornhub_,"March 14, 2015",True
adamsucksdick,,False
76561198067315765,"December 31, 2013",False
76561198067315765,"July 04, 2015",True
76561198067315765,"September 10, 2014",True
76561198071183031,"July 10, 2015",True
76561198071183031,"July 10, 2015",True
76561198071183031,"August 06, 2015",True
76561198071183031,"July 10, 2015",True
76561198085668153,"October 22, 2015",True
costa223,,True
RobBobLeCornCob,"March 18, 2014",True
robenspannari,"September 19, 2015",True
robenspannari,,True
robenspannari,"April 09, 2015",True
scrubzee,"May 01, 2015",True
robotb9,,False
robotb9,"September 29, 2015",True
76561198096137714,"September 15, 2015",True
watahead,"August 24, 2014",True
watahead,"July 10, 2015",True
rockjond,,True
rockjond,,True
rockjond,,False
rockjond,"March 29, 2014",True
76561198045431856,,False
76561198045431856,"February 27, 2015",True
76561198045431856,"January 03, 2015",True
76561198045431856,"February 06, 2015",True
76561198045431856,"May 21, 2015",False
76561198045431856,"May 10, 2015",True
76561198045431856,"March 02, 2015",True
76561198045431856,"November 10, 2014",True
76561198045431856,"October 11, 2014",True
76561198045431856,"February 27, 2014",True
76561198087589643,,True
76561198087589643,"August 29, 2015",True
76561198087589643,"August 29, 2015",True
76561198087589643,"August 29, 2015",True
76561198087589643,"August 29, 2015",True
76561198087589643,"June 20, 2015",True
76561198087589643,"June 27, 2014",True
darakrys,"October 06, 2014",True
76561198046538902,"July 25, 2014",True
sellgamerr,,True
snakeapple,"July 04, 2014",False
mrjaksauce,"October 18, 2013",True
mrjaksauce,"March 09, 2014",True
mrjaksauce,"July 03, 2013",True
mrjaksauce,"March 19, 2012",True
76561198061040271,"March 14, 2015",True
TheFatScout,"September 22, 2015",True
TheFatScout,"December 24, 2014",True
TheFatScout,"January 19, 2015",True
76561198095937802,"April 21, 2014",True
76561198086316431,"May 09, 2014",True
rokudoan,,True
rokudoan,,True
rokudoan,"November 17, 2015",True
roman90009,"January 09, 2014",True
roman90009,"April 25, 2015",True
roman90009,"November 17, 2013",True
roman90009,"May 30, 2013",True
roman90009,"December 27, 2011",True
76561198091491495,,True
romro,"January 02, 2015",True
romro,"January 02, 2015",True
76561198068105663,,True
76561198068105663,"July 27, 2014",True
76561198077517025,"May 26, 2014",True
rompompastomp,,True
Nadarrus,"August 16, 2014",True
76561198051672637,"December 23, 2013",True
76561198087310986,"March 14, 2014",True
76561198087310986,"December 29, 2013",True
76561198087310986,"December 17, 2013",True
76561198068007734,"September 29, 2015",False
luaenrike,"January 23, 2015",True
Roseonfire,"April 15, 2015",True
Roseonfire,"May 14, 2014",False
Roseonfire,"February 15, 2014",True
76561198049955631,"December 06, 2013",True
76561198075100663,"January 04, 2015",True
rowjack1993,"July 22, 2015",True
only2dgirls,,True
gempal,"March 31, 2014",True
gempal,"October 17, 2014",True
gempal,"July 29, 2014",False
76561198079493299,,True
76561198079493299,"February 27, 2015",True
76561198030215915,"April 12, 2014",True
76561198030215915,"December 31, 2013",True
76561198030215915,"December 06, 2013",True
RPLSkelliman,,True
RPLSkelliman,"July 02, 2014",True
RPLSkelliman,"June 21, 2014",True
Rubbercube,,True
Rubbercube,"April 01, 2012",True
Rubbercube,"August 29, 2015",True
Rubbercube,"September 14, 2015",True
Rubbercube,"October 08, 2014",True
Rubbercube,"July 13, 2014",True
Rubbercube,"September 06, 2015",False
Rubbercube,"October 08, 2014",False
Rubbercube,,True
Rubbercube,"April 01, 2012",True
Rubbercube,"August 29, 2015",True
Rubbercube,"September 14, 2015",True
Rubbercube,"October 08, 2014",True
Rubbercube,"July 13, 2014",True
Rubbercube,"September 06, 2015",False
